source,target,weight
boston.com,cbsnews.com,49
bellinghamherald.com,boston.com,49
buffalonews.com,media.idahostatesman.com,49
boston.com,casperstartribune.net,49
boston.com,jg-tc.com,49
herald-zeitung.com,philly.com,49
images.forbes.com,timesdaily.com,49
chippewa.com,journalstar.com,49
livenews.com.au,news.com.au,49
ananova.com,birminghammail.net,49
ananova.com,chroniclelive.co.uk,49
ananova.com,sundaysun.co.uk,49
birminghammail.net,icnewcastle.icnetwork.co.uk,49
buckinghamshireadvertiser.co.uk,icscotland.icnetwork.co.uk,49
buckinghamshireadvertiser.co.uk,liverpoolecho.co.uk,49
chroniclelive.co.uk,iccoventry.icnetwork.co.uk,49
coventrytelegraph.net,dailypost.co.uk,49
dailypost.co.uk,iccheshireonline.icnetwork.co.uk,49
dailypost.co.uk,icnewcastle.icnetwork.co.uk,49
guardian.co.uk,sundaysun.co.uk,49
earthtimes.org,marketwire.com,49
salon.com,wcfcourier.com,49
columbian.com,phillyburbs.com,49
cbsnews.com,images.salon.com,49
fr.news.yahoo.com,tempsreel.nouvelobs.com,49
ajc.com,us.rd.yahoo.com,48
boston.com,mywesttexas.com,48
news.theage.com.au,us.rd.yahoo.com,48
ajc.com,ksl.com,48
azfamily.com,daytondailynews.com,48
azfamily.com,startribune.com,48
gulflive.com,startribune.com,48
casperstartribune.net,wbt.com,48
herald-zeitung.com,jg-tc.com,48
images.forbes.com,tdn.com,48
jg-tc.com,wbt.com,48
kansascity.com,us.rd.yahoo.com,48
abc3340.com,philly.com,48
ananova.com,icwolverhampton.icnetwork.co.uk,48
birminghammail.net,hounslowchronicle.co.uk,48
dailypost.co.uk,icwolverhampton.icnetwork.co.uk,48
dailypost.co.uk,mirror.co.uk,48
icbirmingham.icnetwork.co.uk,ichuddersfield.icnetwork.co.uk,48
ichuddersfield.icnetwork.co.uk,liverpooldailypost.co.uk,48
icliverpool.icnetwork.co.uk,icscotland.icnetwork.co.uk,48
liverpooldailypost.co.uk,liverpoolecho.co.uk,48
liverpoolecho.co.uk,mirror.co.uk,48
abc3340.com,jg-tc.com,48
clkurl.com,jg-tc.com,48
columbiamissourian.com,timesdaily.com,48
azfamily.com,statesman.com,48
independent.co.uk,walesonline.co.uk,48
fresnobee.com,kansascity.com,48
cbsnews.com,startribune.com,48
cbsnews.com,timesdaily.com,48
clkurl.com,media.idahostatesman.com,48
fresnobee.com,startribune.com,48
fr.news.yahoo.com,permanent.nouvelobs.com,48
fr.news.yahoo.com,rss.nouvelobs.com,48
mobile.alertnet.org,reuters.com,48
breitbart.com,prnewswire.com,48
chippewa.com,us.rd.yahoo.com,47
google.com,huffingtonpost.com,47
bloomberg.com,quote.bloomberg.com,47
nst.com.my,timesoftheinternet.com,47
breitbart.com,media.idahostatesman.com,47
buffalonews.com,salon.com,47
daytondailynews.com,ksl.com,47
chippewa.com,phillyburbs.com,47
startribune.com,www2.journalnow.com,47
moneycentral.msn.com,startribune.com,47
breitbart.com,google.com,47
kansascity.com,wbt.com,47
heraldonline.com,ledger-enquirer.com,47
abc3340.com,huffingtonpost.com,47
ananova.com,hounslowchronicle.co.uk,47
ananova.com,iccoventry.icnetwork.co.uk,47
birminghammail.net,iccoventry.icnetwork.co.uk,47
birminghammail.net,icwolverhampton.icnetwork.co.uk,47
birminghampost.net,guardian.co.uk,47
birminghampost.net,icliverpool.icnetwork.co.uk,47
chesterchronicle.co.uk,chroniclelive.co.uk,47
chesterchronicle.co.uk,icwolverhampton.icnetwork.co.uk,47
guardian.co.uk,liverpoolecho.co.uk,47
iccheshireonline.icnetwork.co.uk,icscotland.icnetwork.co.uk,47
iccoventry.icnetwork.co.uk,icwolverhampton.icnetwork.co.uk,47
iccoventry.icnetwork.co.uk,journallive.co.uk,47
journallive.co.uk,mirror.co.uk,47
mirror.co.uk,sundaysun.co.uk,47
casperstartribune.net,clkurl.com,47
gulflive.com,timesdaily.com,47
digital50.com,pr-inside.com,47
kstp.com,salon.com,47
channelnewsasia.com,news.brisbanetimes.com.au,47
fresnobee.com,timesdaily.com,47
farodevigo.es,laprovincia.es,47
football.co.uk,sportinglife.com,47
boston.com,napavalleyregister.com,46
in.reuters.com,reuters.com,46
ajc.com,buffalonews.com,46
azfamily.com,ksl.com,46
bellinghamherald.com,buffalonews.com,46
guardian.co.uk,kansascity.com,46
kentucky.com,media.adn.com,46
jg-tc.com,tdn.com,46
ananova.com,chesterchronicle.co.uk,46
birminghammail.net,buckinghamshireadvertiser.co.uk,46
birminghampost.net,icbirmingham.icnetwork.co.uk,46
birminghampost.net,iccheshireonline.icnetwork.co.uk,46
buckinghamshireadvertiser.co.uk,icwolverhampton.icnetwork.co.uk,46
chroniclelive.co.uk,icwolverhampton.icnetwork.co.uk,46
chroniclelive.co.uk,liverpooldailypost.co.uk,46
chroniclelive.co.uk,mirror.co.uk,46
coventrytelegraph.net,journallive.co.uk,46
coventrytelegraph.net,sundaysun.co.uk,46
dailypost.co.uk,icbirmingham.icnetwork.co.uk,46
icbirmingham.icnetwork.co.uk,icscotland.icnetwork.co.uk,46
iccheshireonline.icnetwork.co.uk,journallive.co.uk,46
iccoventry.icnetwork.co.uk,icscotland.icnetwork.co.uk,46
icliverpool.icnetwork.co.uk,journallive.co.uk,46
liverpooldailypost.co.uk,sundaysun.co.uk,46
seattlepi.com,washingtonpost.com,46
fresnobee.com,newsvine.com,46
diarioinformacion.com,farodevigo.es,46
farodevigo.es,laopiniondegranada.es,46
breitbart.com,earthtimes.org,46
diariodemallorca.es,laopiniondemurcia.es,46
images.forbes.com,startribune.com,45
newsobserver.com,phillyburbs.com,45
mirror.co.uk,uk.news.yahoo.com,45
news.brisbanetimes.com.au,us.rd.yahoo.com,45
ajc.com,azfamily.com,45
azfamily.com,bellinghamherald.com,45
azfamily.com,kentucky.com,45
kansascity.com,ksl.com,45
nwitimes.com,tdn.com,45
bismarcktribune.com,boston.com,45
guardian.co.uk,walesonline.co.uk,45
birminghammail.net,mirror.co.uk,45
birminghampost.net,liverpooldailypost.co.uk,45
chroniclelive.co.uk,coventrytelegraph.net,45
chroniclelive.co.uk,iccheshireonline.icnetwork.co.uk,45
chroniclelive.co.uk,icnewcastle.icnetwork.co.uk,45
coventrytelegraph.net,hounslowchronicle.co.uk,45
coventrytelegraph.net,liverpoolecho.co.uk,45
dailypost.co.uk,guardian.co.uk,45
icbirmingham.icnetwork.co.uk,journallive.co.uk,45
icbirmingham.icnetwork.co.uk,sundaysun.co.uk,45
iccheshireonline.icnetwork.co.uk,icnewcastle.icnetwork.co.uk,45
iccoventry.icnetwork.co.uk,liverpooldailypost.co.uk,45
iccoventry.icnetwork.co.uk,mirror.co.uk,45
ichuddersfield.icnetwork.co.uk,icliverpool.icnetwork.co.uk,45
icliverpool.icnetwork.co.uk,liverpoolecho.co.uk,45
icnewcastle.icnetwork.co.uk,icwolverhampton.icnetwork.co.uk,45
boston.com,fresnobee.com,45
reuters.com,washingtonpost.com,45
guardian.co.uk,rss.feedsportal.com,45
heraldonline.com,sacbee.com,45
au.rd.yahoo.com,news.theage.com.au,45
kentucky.com,sacbee.com,45
boston.com,heraldonline.com,45
cbsnews.com,chippewa.com,45
kstp.com,startribune.com,45
hindu.com,hinduonnet.com,45
farodevigo.es,laopinion.es,45
breakingnews.ie,sportinglife.com,45
ad-hoc-news.de,ots.at,45
adn.com,idahostatesman.com,44
guardian.co.uk,mywesttexas.com,44
boston.com,moneycentral.msn.com,44
news.smh.com.au,us.rd.yahoo.com,44
archives.cnn.com,rss.cnn.com,44
ledger-enquirer.com,media.adn.com,44
chippewa.com,kansascity.com,44
forbes.com,nwitimes.com,44
phillyburbs.com,tdn.com,44
bismarcktribune.com,wcfcourier.com,44
columbian.com,philly.com,44
news.smh.com.au,theaustralian.news.com.au,44
ananova.com,coventrytelegraph.net,44
ananova.com,guardian.co.uk,44
ananova.com,icnewcastle.icnetwork.co.uk,44
birminghammail.net,coventrytelegraph.net,44
birminghammail.net,iccheshireonline.icnetwork.co.uk,44
birminghammail.net,liverpooldailypost.co.uk,44
buckinghamshireadvertiser.co.uk,chroniclelive.co.uk,44
chroniclelive.co.uk,guardian.co.uk,44
chroniclelive.co.uk,hounslowchronicle.co.uk,44
chroniclelive.co.uk,icbirmingham.icnetwork.co.uk,44
coventrytelegraph.net,icbirmingham.icnetwork.co.uk,44
coventrytelegraph.net,iccoventry.icnetwork.co.uk,44
dailypost.co.uk,icsolihull.icnetwork.co.uk,44
guardian.co.uk,icnewcastle.icnetwork.co.uk,44
guardian.co.uk,journallive.co.uk,44
hounslowchronicle.co.uk,icbirmingham.icnetwork.co.uk,44
icbirmingham.icnetwork.co.uk,icsolihull.icnetwork.co.uk,44
icbirmingham.icnetwork.co.uk,liverpoolecho.co.uk,44
iccheshireonline.icnetwork.co.uk,icwolverhampton.icnetwork.co.uk,44
ichuddersfield.icnetwork.co.uk,icsolihull.icnetwork.co.uk,44
icscotland.icnetwork.co.uk,liverpooldailypost.co.uk,44
icscotland.icnetwork.co.uk,mirror.co.uk,44
icwolverhampton.icnetwork.co.uk,mirror.co.uk,44
journallive.co.uk,liverpooldailypost.co.uk,44
bismarcktribune.com,images.salon.com,44
911blogger.com,atheonews.blogspot.com,44
911blogger.com,uruknet.info,44
atheonews.blogspot.com,uruknet.info,44
ksl.com,statesman.com,44
statesman.com,washingtonpost.com,44
digital50.com,streetinsider.com,44
au.rd.yahoo.com,news.smh.com.au,44
fresnobee.com,phillyburbs.com,44
miamiherald.com,sacbee.com,44
miamiherald.com,salon.com,44
miamiherald.com,newsobserver.com,44
prnewswire.com,streetinsider.com,44
gadsdentimes.com,ocala.com,44
timesdaily.com,us.rd.yahoo.com,43
azfamily.com,kansascity.com,43
boston.com,herald-zeitung.com,43
nwitimes.com,wcfcourier.com,43
npr.org,startribune.com,43
bismarcktribune.com,breitbart.com,43
ananova.com,iccheshireonline.icnetwork.co.uk,43
birminghammail.net,icbirmingham.icnetwork.co.uk,43
birminghampost.net,icsolihull.icnetwork.co.uk,43
coventrytelegraph.net,icscotland.icnetwork.co.uk,43
coventrytelegraph.net,icsolihull.icnetwork.co.uk,43
iccheshireonline.icnetwork.co.uk,mirror.co.uk,43
icnorthwales.icnetwork.co.uk,journallive.co.uk,43
icnorthwales.icnetwork.co.uk,liverpoolecho.co.uk,43
icscotland.icnetwork.co.uk,icsolihull.icnetwork.co.uk,43
casperstartribune.net,phillyburbs.com,43
herald-zeitung.com,sacbee.com,43
clkurl.com,gulflive.com,43
gulflive.com,philly.com,43
ca.rd.yahoo.com,reuters.com,43
feeds.sfgate.com,salon.com,43
sportinglife.com,teamtalk.com,43
ad-hoc-news.de,scouty.de,43
forbes.com,sfgate.com,42
forbes.com,usatoday.com,42
timesdaily.com,wcfcourier.com,42
daytondailynews.com,kansascity.com,42
herald-zeitung.com,startribune.com,42
forbes.com,www2.journalnow.com,42
tdn.com,thetimesonline.com,42
bismarcktribune.com,herald-zeitung.com,42
bismarcktribune.com,startribune.com,42
casperstartribune.net,images.forbes.com,42
herald-zeitung.com,tdn.com,42
ksl.com,wtopnews.com,42
bellinghamherald.com,washingtonpost.com,42
breitbart.com,images.forbes.com,42
ananova.com,buckinghamshireadvertiser.co.uk,42
ananova.com,icliverpool.icnetwork.co.uk,42
dailypost.co.uk,icliverpool.icnetwork.co.uk,42
guardian.co.uk,icscotland.icnetwork.co.uk,42
hounslowchronicle.co.uk,iccoventry.icnetwork.co.uk,42
icliverpool.icnetwork.co.uk,icwolverhampton.icnetwork.co.uk,42
earthtimes.org,www2.marketwire.com,42
chron.com,images.salon.com,42
clkurl.com,washingtonpost.com,42
guardian.co.uk,newsvine.com,42
daytondailynews.com,seattlepi.com,42
daytondailynews.com,timesdaily.com,42
timesofindia.indiatimes.com,zeenews.com,42
channelnewsasia.com,news.theage.com.au,42
columbiamissourian.com,newsvine.com,42
ksl.com,sacbee.com,42
hinduonnet.com,indianexpress.com,42
laopiniondezamora.es,laprovincia.es,42
feeds.sfgate.com,images.salon.com,42
idahostatesman.com,miamiherald.com,42
newsvine.com,wbt.com,42
breitbart.com,cbsnews.com,42
cbsnews.com,wbt.com,42
capetimes.co.za,iol.co.za,42
brandonsun.com,news1130.com,41
canadaeast.com,us.rd.yahoo.com,41
forbes.com,washingtontimes.com,41
guardian.co.uk,wbt.com,41
napavalleyregister.com,timesdaily.com,41
boston.com,daytondailynews.com,41
uk.news.yahoo.com,zeenews.com,41
adn.com,salon.com,41
ajc.com,columbiamissourian.com,41
boston.com,ksl.com,41
breitbart.com,columbiamissourian.com,41
buffalonews.com,images.salon.com,41
clkurl.com,kansascity.com,41
casperstartribune.net,guardian.co.uk,41
huffingtonpost.com,journalstar.com,41
huffingtonpost.com,ksl.com,41
philly.com,tdn.com,41
kansascity.com,moneycentral.msn.com,41
chesterchronicle.co.uk,guardian.co.uk,41
chroniclelive.co.uk,icsolihull.icnetwork.co.uk,41
coventrytelegraph.net,mirror.co.uk,41
icnorthwales.icnetwork.co.uk,icscotland.icnetwork.co.uk,41
icsolihull.icnetwork.co.uk,journallive.co.uk,41
icsolihull.icnetwork.co.uk,sundaysun.co.uk,41
icwolverhampton.icnetwork.co.uk,liverpooldailypost.co.uk,41
rss.feedsportal.com,uk.news.yahoo.com,41
forbes.com,fresnobee.com,41
media.idahostatesman.com,miamiherald.com,41
sacbee.com,seattlepi.com,41
indianexpress.com,thehindu.com,41
fr.biz.yahoo.com,fr.news.yahoo.com,41
diariodeibiza.es,farodevigo.es,41
ajc.com,cbsnews.com,41
diarioinformacion.com,laopiniondemalaga.es,41
laopiniondemalaga.es,laprovincia.es,41
seattlepi.com,wbt.com,41
adn.com,images.salon.com,40
adn.com,sacbee.com,40
images.forbes.com,phillyburbs.com,40
boston.com,wcfcourier.com,40
news.brisbanetimes.com.au,nst.com.my,40
nst.com.my,uk.news.yahoo.com,40
ajc.com,columbian.com,40
ajc.com,herald-zeitung.com,40
azfamily.com,media.adn.com,40
bellinghamherald.com,daytondailynews.com,40
buffalonews.com,ledger-enquirer.com,40
ksl.com,media.idahostatesman.com,40
rutlandherald.com,www2.journalnow.com,40
lasprovincias.es,nortecastilla.es,40
forbes.com,thetimesonline.com,40
ksl.com,philly.com,40
rutlandherald.com,startribune.com,40
adn.com,statesman.com,40
columbiamissourian.com,us.rd.yahoo.com,40
ananova.com,liverpooldailypost.co.uk,40
birminghammail.net,icsolihull.icnetwork.co.uk,40
birminghampost.net,icnorthwales.icnetwork.co.uk,40
guardian.co.uk,icliverpool.icnetwork.co.uk,40
hounslowchronicle.co.uk,icsolihull.icnetwork.co.uk,40
icbirmingham.icnetwork.co.uk,icwolverhampton.icnetwork.co.uk,40
icliverpool.icnetwork.co.uk,icnorthwales.icnetwork.co.uk,40
icsolihull.icnetwork.co.uk,liverpoolecho.co.uk,40
jg-tc.com,phillyburbs.com,40
edition.cnn.com,rss.cnn.com,40
ledger-enquirer.com,timesdaily.com,40
images.salon.com,kstp.com,40
kansascity.com,newsobserver.com,40
rediff.com,thehindu.com,40
kold.com,ksby.com,40
images.salon.com,miamiherald.com,40
feeds.sfgate.com,huffingtonpost.com,40
cbsnews.com,clkurl.com,40
kstp.com,media.idahostatesman.com,40
boston.com,news.yahoo.com,40
bellinghamherald.com,fresnobee.com,40
ocala.com,timesdaily.com,40
au.rd.yahoo.com,news.brisbanetimes.com.au,40
statesman.com,wbt.com,40
courrierinternational.com,fr.news.yahoo.com,40
courrierinternational.com,tolerance.ca,40
iol.co.za,pretorianews.co.za,40
diarioinformacion.com,laopiniondemurcia.es,40
laopiniondegranada.es,laopiniondemurcia.es,40
brandonsun.com,ca.rd.yahoo.com,39
ca.rd.yahoo.com,us.rd.yahoo.com,39
ajc.com,tdn.com,39
examiner.com,forbes.com,39
mywesttexas.com,startribune.com,39
cbsnews.com,us.rd.yahoo.com,39
forbes.com,miamiherald.com,39
huffingtonpost.com,miamiherald.com,39
huffingtonpost.com,moneycentral.msn.com,39
azfamily.com,ledger-enquirer.com,39
azfamily.com,media.idahostatesman.com,39
daytondailynews.com,kentucky.com,39
salon.com,wsbradio.com,39
mywesttexas.com,phillyburbs.com,39
bismarcktribune.com,images.forbes.com,39
bismarcktribune.com,philly.com,39
images.forbes.com,wbt.com,39
jg-tc.com,startribune.com,39
kentucky.com,washingtonpost.com,39
columbian.com,tdn.com,39
bismarcktribune.com,chippewa.com,39
ananova.com,icbirmingham.icnetwork.co.uk,39
birminghammail.net,guardian.co.uk,39
birminghammail.net,icliverpool.icnetwork.co.uk,39
chesterchronicle.co.uk,icnorthwales.icnetwork.co.uk,39
chroniclelive.co.uk,icliverpool.icnetwork.co.uk,39
hounslowchronicle.co.uk,iccheshireonline.icnetwork.co.uk,39
icbirmingham.icnetwork.co.uk,iccheshireonline.icnetwork.co.uk,39
iccheshireonline.icnetwork.co.uk,iccoventry.icnetwork.co.uk,39
ichuddersfield.icnetwork.co.uk,icnorthwales.icnetwork.co.uk,39
icliverpool.icnetwork.co.uk,sundaysun.co.uk,39
icnorthwales.icnetwork.co.uk,icwolverhampton.icnetwork.co.uk,39
images.salon.com,wcfcourier.com,39
canadaeast.com,news.sympatico.msn.cbc.ca,39
businessweek.com,msnbci.businessweek.com,39
businessweek.com,netscape.businessweek.com,39
businessweek.com,yahoo.businessweek.com,39
msnbci.businessweek.com,netscape.businessweek.com,39
msnbci.businessweek.com,yahoo.businessweek.com,39
netscape.businessweek.com,yahoo.businessweek.com,39
feeds.sfgate.com,startribune.com,39
channelnewsasia.com,timesoftheinternet.com,39
economia.uol.com.br,ultimosegundo.ig.com.br,39
dailyadvance.com,reflector.com,39
buffalonews.com,sacbee.com,39
digital50.com,marketwatch.com,39
heraldonline.com,washingtonpost.com,39
breitbart.com,marketwatch.com,39
azfamily.com,timesdaily.com,39
ajc.com,fresnobee.com,39
fresnobee.com,seattlepi.com,39
examiner.co.uk,iccoventry.icnetwork.co.uk,39
cbsnews.com,seattlepi.com,39
images.salon.com,pe.com,38
pe.com,sacbee.com,38
startribune.com,wtopnews.com,38
boston.com,chron.com,38
bellinghamherald.com,columbian.com,38
columbian.com,kentucky.com,38
dailyherald.com,images.salon.com,38
clkurl.com,napavalleyregister.com,38
diariovasco.com,lasprovincias.es,38
diariovasco.com,nortecastilla.es,38
herald-zeitung.com,wbt.com,38
npr.org,timesdaily.com,38
images.forbes.com,kansascity.com,38
startribune.com,wtkr.com,38
clkurl.com,images.forbes.com,38
ananova.com,icsolihull.icnetwork.co.uk,38
chesterchronicle.co.uk,iccheshireonline.icnetwork.co.uk,38
chesterchronicle.co.uk,iccoventry.icnetwork.co.uk,38
chesterchronicle.co.uk,icliverpool.icnetwork.co.uk,38
coventrytelegraph.net,icwolverhampton.icnetwork.co.uk,38
icbirmingham.icnetwork.co.uk,iccoventry.icnetwork.co.uk,38
iccoventry.icnetwork.co.uk,icsolihull.icnetwork.co.uk,38
herald-zeitung.com,phillyburbs.com,38
economia.uol.com.br,noticias.terra.com.br,38
fresnobee.com,media.idahostatesman.com,38
google.com,timesoftheinternet.com,38
au.rd.yahoo.com,news.com.au,38
news.brisbanetimes.com.au,theaustralian.news.com.au,38
azfamily.com,sacbee.com,38
news.yahoo.com,us.rd.yahoo.com,38
channelnewsasia.com,news.smh.com.au,38
alertnet.org,mobile.alertnet.org,38
livenews.com.au,news.brisbanetimes.com.au,38
breakingnews.ie,teamtalk.com,38
thenorthernecho.co.uk,thisisthenortheast.co.uk,38
idahostatesman.com,seattlepi.com,38
laopiniondemalaga.es,laopiniondemurcia.es,38
laopiniondemurcia.es,laprovincia.es,38
ajc.com,chippewa.com,37
guardian.co.uk,wcfcourier.com,37
sfgate.com,startribune.com,37
tdn.com,us.rd.yahoo.com,37
ajc.com,ledger-enquirer.com,37
azfamily.com,idahostatesman.com,37
bellinghamherald.com,ksl.com,37
breitbart.com,gulflive.com,37
buffalonews.com,daytondailynews.com,37
buffalonews.com,kansascity.com,37
dailyherald.com,salon.com,37
guardian.co.uk,herald-zeitung.com,37
kentucky.com,ksl.com,37
bismarcktribune.com,wbt.com,37
azfamily.com,phillyburbs.com,37
media.idahostatesman.com,us.rd.yahoo.com,37
livenews.com.au,news.smh.com.au,37
